Flop,Hand,Weight OOP,OOP Equity,BET 359.2% freq,BET 100% freq,BET 75.1% freq,BET 49.8% freq,BET 35.1% freq,BET 20% freq,CHECK freq
Ks 9s 8s,AhKc,0.575,62.36,0.00,0.00,0.00,0.00,0.63,65.42,33.95
Ks 9s 8s,AhAc,1.000,61.78,0.00,0.00,0.00,0.18,1.04,72.31,26.47
Ks 9s 8s,Ah4d,0.045,12.53,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ks 9s 8s,Ah5d,0.135,13.40,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ks 9s 8s,Ah8d,0.090,35.52,0.00,0.00,0.00,3.62,3.57,27.84,64.97
Ks 9s 8s,Ah9d,0.020,36.92,0.00,0.00,0.00,2.82,0.14,32.66,64.38
Ks 9s 8s,AhTd,0.140,18.28,0.00,0.00,0.00,0.00,0.00,5.54,94.46
Ks 9s 8s,AhJd,0.005,20.26,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ks 9s 8s,AhKd,0.575,62.36,0.00,0.00,0.00,0.00,0.63,65.42,33.95
Ks 9s 8s,AhAd,1.000,61.78,0.00,0.00,0.00,0.18,1.04,72.31,26.47
Ks 9s 8s,Ah2h,0.320,12.47,0.00,0.00,0.06,2.36,3.93,54.40,39.24
Ks 9s 8s,Ah3h,0.245,12.52,0.00,0.00,0.00,0.34,0.88,55.75,43.03
Ks 9s 8s,Ah4h,0.165,12.68,0.00,0.00,0.00,0.00,0.00,41.52,58.48
Ks 9s 8s,Ah5h,0.190,13.82,0.00,0.00,0.00,1.39,0.00,60.81,37.80
Ks 9s 8s,Ah7h,0.030,16.23,0.00,0.00,0.00,0.00,0.00,59.15,40.85
Ks 9s 8s,Ah8h,0.060,35.55,0.00,0.00,0.46,3.43,9.46,27.86,58.78
Ks 9s 8s,Ah9h,0.075,36.95,0.00,0.00,0.05,2.69,6.82,34.48,55.96
Ks 9s 8s,AhTh,0.175,18.85,0.00,0.00,0.00,5.01,16.86,55.59,22.54
Ks 9s 8s,AhJh,0.255,20.80,0.00,0.00,0.00,0.00,0.33,50.26,49.40
Ks 9s 8s,AhQh,0.525,23.67,0.00,0.00,0.00,0.00,0.00,12.98,87.02
Ks 9s 8s,AhKh,1.000,62.38,0.00,0.00,0.00,0.00,0.48,65.00,34.53
Ks 9s 8s,Ah4s,0.045,31.86,0.00,0.00,0.00,0.00,0.00,45.77,54.23
Ks 9s 8s,Ah5s,0.135,33.61,0.00,0.00,0.00,0.00,0.00,58.80,41.20
Ks 9s 8s,AhTs,0.140,40.71,0.00,0.00,0.00,0.11,2.10,75.99,21.81
Ks 9s 8s,AhJs,0.005,43.77,0.00,0.00,0.00,0.00,0.00,99.26,0.74
Ks 9s 8s,5s4s,0.300,83.06,0.00,0.06,0.22,3.78,4.62,62.28,29.05
Ks 9s 8s,6s5s,0.525,84.82,0.00,0.00,0.18,5.17,7.43,69.48,17.75
Ks 9s 8s,7s6s,0.420,85.40,0.00,0.00,0.00,2.32,6.80,73.85,17.03
Ks 9s 8s,TsTc,0.035,55.60,0.00,0.00,0.00,0.00,0.00,5.61,94.39
Ks 9s 8s,TsTd,0.035,55.60,0.00,0.00,0.00,0.00,0.00,5.61,94.39
Ks 9s 8s,TsTh,0.035,55.60,0.00,0.00,0.00,0.00,0.00,5.61,94.39
Ks 9s 8s,JsJc,0.130,60.45,0.00,0.00,0.00,0.00,0.14,51.48,48.38
Ks 9s 8s,JsJd,0.130,60.45,0.00,0.00,0.00,0.00,0.14,51.48,48.38
Ks 9s 8s,JsJh,0.130,60.45,0.00,0.00,0.00,0.00,0.14,51.48,48.38
Ks 9s 8s,JsTs,0.345,90.05,0.00,0.00,0.03,0.88,2.07,64.57,32.45
Ks 9s 8s,QsQc,0.655,67.79,0.00,0.00,0.00,0.16,1.08,67.87,30.88
Ks 9s 8s,QsQd,0.655,67.79,0.00,0.00,0.00,0.16,1.08,67.87,30.88
Ks 9s 8s,QsQh,0.655,67.79,0.00,0.00,0.00,0.16,1.08,67.88,30.88
Ks 9s 8s,Qs6s,0.075,89.31,0.00,0.00,0.06,6.72,20.08,58.75,14.39
Ks 9s 8s,QsTs,0.345,91.23,0.00,0.00,0.00,0.34,1.38,68.01,30.27
Ks 9s 8s,QsJs,0.650,91.13,0.00,0.00,0.00,0.10,0.64,69.47,29.80
Ks 9s 8s,As4c,0.045,44.71,0.00,0.00,2.02,16.94,30.69,50.35,0.00
Ks 9s 8s,As5c,0.135,45.37,0.00,0.00,0.10,8.21,15.72,69.03,6.94
Ks 9s 8s,As8c,0.090,64.99,0.00,0.00,0.12,4.25,7.24,63.87,24.52
Ks 9s 8s,As9c,0.020,66.13,0.00,0.00,0.00,6.06,5.66,46.45,41.83
Ks 9s 8s,AsTc,0.140,49.45,0.00,0.02,0.20,5.41,6.27,70.32,17.79
Ks 9s 8s,AsJc,0.005,51.57,0.00,0.00,0.00,0.00,0.00,60.81,39.19
Ks 9s 8s,AsKc,0.575,85.40,0.00,0.00,0.00,0.00,0.52,66.38,33.10
Ks 9s 8s,AsAc,1.000,85.44,0.00,0.01,0.09,4.28,5.24,73.87,16.51
Ks 9s 8s,As4d,0.045,44.71,0.00,0.00,2.02,16.94,30.69,50.35,0.00
Ks 9s 8s,As5d,0.135,45.37,0.00,0.00,0.10,8.21,15.72,69.03,6.94
Ks 9s 8s,As8d,0.090,64.99,0.00,0.00,0.12,4.25,7.24,63.87,24.52
Ks 9s 8s,As9d,0.020,66.13,0.00,0.00,0.00,6.06,5.66,46.45,41.83
Ks 9s 8s,AsTd,0.140,49.45,0.00,0.02,0.20,5.41,6.27,70.33,17.79
Ks 9s 8s,AsJd,0.005,51.57,0.00,0.00,0.00,0.00,0.00,60.81,39.19
Ks 9s 8s,AsKd,0.575,85.40,0.00,0.00,0.00,0.00,0.52,66.38,33.10
Ks 9s 8s,AsAd,1.000,85.44,0.00,0.01,0.09,4.28,5.24,73.87,16.51
Ks 9s 8s,As4h,0.045,44.71,0.00,0.00,2.02,16.94,30.69,50.35,0.00
Ks 9s 8s,As5h,0.135,45.37,0.00,0.00,0.10,8.21,15.72,69.03,6.94
Ks 9s 8s,As8h,0.090,64.99,0.00,0.00,0.12,4.25,7.24,63.87,24.52
Ks 9s 8s,As9h,0.020,66.13,0.00,0.00,0.00,6.06,5.66,46.45,41.83
Ks 9s 8s,AsTh,0.140,49.45,0.00,0.02,0.20,5.41,6.27,70.32,17.79
Ks 9s 8s,AsJh,0.005,51.57,0.00,0.00,0.00,0.00,0.00,60.81,39.19
Ks 9s 8s,AsKh,0.575,85.40,0.00,0.00,0.00,0.00,0.52,66.38,33.10
Ks 9s 8s,AsAh,1.000,85.44,0.00,0.01,0.09,4.28,5.24,73.87,16.51
Ks 9s 8s,As2s,0.320,95.11,0.00,0.00,0.43,13.19,23.86,53.30,9.22
Ks 9s 8s,As3s,0.245,95.10,0.00,0.00,1.74,11.39,21.41,55.58,9.88
Ks 9s 8s,As4s,0.165,95.10,0.00,0.00,1.39,14.18,21.81,52.41,10.21
Ks 9s 8s,As5s,0.190,95.12,0.00,0.00,0.06,13.43,15.20,55.09,16.22
Ks 9s 8s,As7s,0.030,95.16,0.00,0.00,0.00,8.08,17.28,71.87,2.77
Ks 9s 8s,AsTs,0.175,95.17,0.00,0.00,0.00,2.94,2.26,79.31,15.49
Ks 9s 8s,AsJs,0.255,95.13,0.00,0.00,0.00,2.82,5.30,70.42,21.47
Ks 9s 8s,AsQs,0.525,95.10,0.00,0.00,0.00,0.04,0.55,70.55,28.85
Ks Jh 2s,5c4c,0.300,8.64,0.00,0.00,0.25,9.51,35.97,39.72,14.55
Ks Jh 2s,6c5c,0.525,7.99,0.00,0.01,0.00,3.21,22.22,23.70,50.86
Ks Jh 2s,7c6c,0.420,7.86,0.00,0.00,0.00,0.76,13.46,7.55,78.23
Ks Jh 2s,8c7c,0.450,10.33,0.00,0.00,0.00,0.00,1.97,2.02,96.01
Ks Jh 2s,9c8c,0.225,12.88,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ks Jh 2s,Tc9c,0.380,24.93,0.00,0.04,1.44,17.57,45.53,33.06,2.36
Ks Jh 2s,Jc8c,0.020,51.58,0.00,0.00,0.00,37.23,20.43,0.63,41.71
Ks Jh 2s,Jc9c,0.050,51.76,0.00,0.00,0.69,33.18,43.78,15.17,7.19
Ks Jh 2s,JcTc,0.345,52.66,0.00,0.00,0.06,8.38,39.67,45.55,6.34
Ks Jh 2s,Qc6c,0.075,14.56,0.00,0.00,0.00,0.00,0.00,66.45,33.55
Ks Jh 2s,Qc8c,0.120,15.48,0.00,0.00,0.00,0.00,1.92,86.67,11.42
Ks Jh 2s,Qc9c,0.125,26.14,0.00,0.00,0.00,0.64,45.69,47.56,6.12
Ks Jh 2s,QcTc,0.345,38.71,0.00,0.00,0.00,7.12,39.19,48.55,5.14
Ks Jh 2s,QcJc,0.650,57.00,0.00,0.00,0.00,1.44,15.02,67.45,16.09
Ks Jh 2s,Kc3c,0.100,65.19,0.00,0.00,0.00,0.00,19.96,67.23,12.81
Ks Jh 2s,Kc4c,0.310,65.07,0.00,0.00,0.00,1.52,42.94,50.72,4.81
Ks Jh 2s,Kc5c,0.120,64.87,0.00,0.00,0.00,0.30,33.68,56.29,9.74
Ks Jh 2s,Kc6c,0.065,64.74,0.00,0.00,0.00,0.00,17.52,57.86,24.62
Ks Jh 2s,Kc7c,0.140,64.67,0.00,0.00,0.00,0.28,29.91,60.94,8.87
Ks Jh 2s,Kc9c,0.010,65.06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
Ks Jh 2s,KcTc,0.400,66.21,0.00,0.00,0.00,0.01,40.42,55.71,3.87
Ks Jh 2s,KcJc,0.100,81.48,0.00,0.00,8.22,45.06,35.43,9.74,1.56
Ks Jh 2s,KcQc,0.170,67.47,0.00,0.00,0.00,9.86,44.58,39.06,6.49
Ks Jh 2s,KcJd,0.170,81.90,0.00,0.88,9.50,42.89,32.59,11.30,2.84
Ks Jh 2s,KcQd,0.240,67.82,0.00,0.00,0.00,8.87,49.89,36.02,5.22
Ks Jh 2s,KcQh,0.240,68.07,0.00,0.00,0.00,8.08,45.96,41.30,4.66
Ks Jh 2s,KcJs,0.170,83.62,0.00,0.00,2.45,35.40,42.77,17.34,2.05
Ks Jh 2s,KcQs,0.240,70.51,0.00,0.00,0.00,0.68,30.83,61.11,7.39
Ks Jh 2s,Ac2c,0.320,28.79,0.00,0.00,1.39,30.32,47.82,20.47,0.00
Ks Jh 2s,Ac3c,0.245,16.93,0.00,0.00,0.20,18.48,32.34,46.70,2.27
Ks Jh 2s,Ac4c,0.165,17.14,0.00,0.00,3.78,21.82,44.65,29.75,0.00
Ks Jh 2s,Ac5c,0.190,17.59,0.00,0.07,3.40,26.64,45.95,23.93,0.00
Ks Jh 2s,Ac7c,0.030,17.40,0.00,0.00,0.00,32.68,41.30,18.90,7.11
Ks Jh 2s,Ac8c,0.060,18.25,0.00,0.00,0.00,31.34,56.00,8.65,4.00
Ks Jh 2s,Ac9c,0.075,19.31,0.00,0.00,0.00,20.71,41.24,18.50,19.55
Ks Jh 2s,AcTc,0.175,31.49,0.00,0.00,1.26,37.79,50.59,9.36,1.00
Ks Jh 2s,AcJc,0.255,56.47,0.00,0.04,3.40,28.62,34.71,21.77,11.46
Ks Jh 2s,AcQc,0.525,37.77,0.00,0.00,0.00,4.01,49.35,43.34,3.30
Ks Jh 2s,AcKc,1.000,74.67,0.00,0.00,0.63,14.34,48.09,34.80,2.14
Ks Jh 2s,Ac4d,0.045,17.01,0.00,0.00,1.32,10.61,33.92,35.54,18.61
Ks Jh 2s,Ac5d,0.135,17.21,0.00,0.01,2.30,19.33,39.63,24.87,13.86
Ks Jh 2s,Ac8d,0.090,18.18,0.00,0.00,0.00,24.89,47.68,5.19,22.24
Ks Jh 2s,Ac9d,0.020,19.24,0.00,0.00,0.00,10.65,35.06,10.19,44.11
Ks Jh 2s,AcTd,0.140,31.15,0.00,0.00,0.00,45.65,49.56,4.78,0.00
Ks Jh 2s,AcJd,0.005,56.59,0.00,0.00,6.31,69.82,23.16,0.00,0.71
Ks Jh 2s,AcKd,0.575,74.63,0.00,0.00,0.43,14.39,47.68,34.82,2.68
Ks Jh 2s,Ac4h,0.045,17.08,0.00,0.00,0.00,0.00,58.95,34.44,6.60
Ks Jh 2s,Ac5h,0.135,17.31,0.00,0.00,0.00,0.00,28.12,58.42,13.46
Ks Jh 2s,Ac8h,0.090,18.28,0.00,0.07,0.95,15.23,27.48,22.43,33.85
Ks Jh 2s,Ac9h,0.020,19.34,0.00,0.00,0.00,7.56,35.41,27.57,29.46
Ks Jh 2s,AcTh,0.140,31.24,0.00,0.00,3.43,38.35,37.29,20.90,0.03
Ks Jh 2s,AcKh,0.575,74.00,0.00,0.00,0.30,8.28,51.36,37.01,3.05
Ks Jh 2s,Ac4s,0.045,19.60,0.00,0.00,0.00,32.54,59.62,7.84,0.00
Ks Jh 2s,Ac5s,0.135,20.03,0.00,0.00,8.90,32.94,45.37,12.79,0.00
Ks Jh 2s,Ac8s,0.090,21.34,0.00,0.00,0.00,8.44,58.55,33.00,0.00
Ks Jh 2s,Ac9s,0.020,22.53,0.00,0.00,0.00,0.00,53.93,46.07,0.00
Ks Jh 2s,AcTs,0.140,34.32,0.00,0.00,0.80,15.99,50.39,30.56,2.26
Ks Jh 2s,AcJs,0.005,59.13,0.00,0.00,0.00,0.00,40.03,51.03,8.94
Ks Jh 2s,5d4d,0.300,8.64,0.00,0.00,0.25,9.51,35.97,39.72,14.55
Ks Jh 2s,6d5d,0.525,7.99,0.00,0.01,0.00,3.21,22.22,23.70,50.86
Ks Jh 2s,7d6d,0.420,7.86,0.00,0.00,0.00,0.76,13.46,7.55,78.23
Ks Jh 2s,8d7d,0.450,10.33,0.00,0.00,0.00,0.00,1.97,2.02,96.01
Ks Jh 2s,9d8d,0.225,12.88,0.00,0.00,0.00,0.00,0.00,0.00,100.00
Ks Jh 2s,TdTc,0.035,45.58,0.00,0.00,0.00,0.00,0.00,54.63,45.37
Ks Jh 2s,Td9d,0.380,24.93,0.00,0.03,1.44,17.57,45.53,33.06,2.36
Ks Jh 2s,JdJc,0.130,88.18,0.00,0.00,0.30,10.04,9.52,48.71,31.42
Ks Jh 2s,Jd8d,0.020,51.58,0.00,0.00,0.00,37.23,20.43,0.63,41.71
Ks Jh 2s,Jd9d,0.050,51.76,0.00,0.00,0.69,33.18,43.78,15.17,7.19
Ks Jh 2s,JdTd,0.345,52.66,0.00,0.00,0.06,8.38,39.67,45.55,6.34
Ks Jh 2s,QdQc,0.655,60.38,0.00,0.00,0.00,1.64,26.54,61.44,10.38
Ks Jh 2s,Qd6d,0.075,14.56,0.00,0.00,0.00,0.00,0.00,66.45,33.55
Ks Jh 2s,Qd8d,0.120,15.48,0.00,0.00,0.00,0.00,1.92,86.67,11.42
Ks Jh 2s,Qd9d,0.125,26.14,0.00,0.00,0.00,0.64,45.69,47.56,6.12
Ks Jh 2s,QdTd,0.345,38.71,0.00,0.00,0.00,7.12,39.19,48.55,5.14
Ks Jh 2s,QdJd,0.650,57.00,0.00,0.00,0.00,1.44,15.02,67.45,16.09
Ks Jh 2s,KdJc,0.170,81.90,0.00,0.88,9.50,42.89,32.59,11.30,2.84
Ks Jh 2s,KdQc,0.240,67.82,0.00,0.00,0.00,8.87,49.89,36.02,5.22
Ks Jh 2s,KdKc,1.000,91.73,0.00,0.00,0.00,3.35,37.32,52.13,7.20
Ks Jh 2s,Kd3d,0.100,65.19,0.00,0.00,0.00,0.00,19.96,67.23,12.81
Ks Jh 2s,Kd4d,0.310,65.07,0.00,0.00,0.00,1.52,42.94,50.72,4.81
Ks Jh 2s,Kd5d,0.120,64.87,0.00,0.00,0.00,0.30,33.68,56.29,9.74
Ks Jh 2s,Kd6d,0.065,64.74,0.00,0.00,0.00,0.00,17.52,57.86,24.62
Ks Jh 2s,Kd7d,0.140,64.67,0.00,0.00,0.00,0.28,29.91,60.94,8.87
Ks Jh 2s,Kd9d,0.010,65.06,0.00,0.00,0.00,0.00,0.00,100.00,0.00
Ks Jh 2s,KdTd,0.400,66.21,0.00,0.00,0.00,0.01,40.42,55.71,3.87
Ks Jh 2s,KdJd,0.100,81.48,0.00,0.00,8.22,45.06,35.43,9.74,1.55
Ks Jh 2s,KdQd,0.170,67.47,0.00,0.00,0.00,9.86,44.58,39.06,6.49
Ks Jh 2s,KdQh,0.240,68.07,0.00,0.00,0.00,8.08,45.96,41.30,4.66
Ks Jh 2s,KdJs,0.170,83.62,0.00,0.00,2.45,35.40,42.77,17.34,2.05
Ks Jh 2s,KdQs,0.240,70.51,0.00,0.00,0.00,0.68,30.83,61.11,7.39
Ks Jh 2s,Ad4c,0.045,17.01,0.00,0.00,1.32,10.61,33.92,35.54,18.61
Ks Jh 2s,Ad5c,0.135,17.21,0.00,0.01,2.30,19.33,39.63,24.87,13.86
Ks Jh 2s,Ad8c,0.090,18.18,0.00,0.00,0.00,24.89,47.68,5.19,22.24
Ks Jh 2s,Ad9c,0.020,19.24,0.00,0.00,0.00,10.65,35.06,10.19,44.11
Ks Jh 2s,AdTc,0.140,31.15,0.00,0.00,0.00,45.65,49.56,4.78,0.00
Ks Jh 2s,AdJc,0.005,56.59,0.00,0.00,6.31,69.82,23.16,0.00,0.71
Ks Jh 2s,AdKc,0.575,74.63,0.00,0.00,0.43,14.39,47.68,34.82,2.69
Ks Jh 2s,AdAc,1.000,75.47,0.00,0.00,3.15,32.73,36.55,25.11,2.45
